Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int12386_211_240_L_132_145_R_69 105 32 0.06498913048045236 GWHPACDY077909 NA NA 1
Int12386_211_240_L_132_145_R_69 116 43 0.06988387818854694 GWHPACDZ074277 NA NA 1
Int12386_211_240_L_132_145_R_69 83 22 0.0719816910608739 GWHPACES075958 NA NA 1
Int12386_211_240_L_132_145_R_69 84 89 0.07507166906436018 NA 100 GWHPACEG074984|GWHPACES075952 8
Int12386_211_240_L_132_145_R_69 81 96 0.0756275976289384 NA 100 GWHPACEU076325|GWHPACEE075556 3
Int12386_211_240_L_132_145_R_69 82 8 0.07860370850685829 GWHPACEM075631 NA NA 0
Int12386_211_240_L_132_145_R_69 136 68 0.08548997191876143 GWHPACES075956 NA NA 1
Int12386_211_240_L_132_145_R_69 136 67 0.09920787006983578 GWHPACEW075761 NA NA 1
Int12386_211_240_L_132_145_R_69 103 29 0.09971748945850353 W05_GLYSO_18G049854_1_P NA NA 1
Int12386_211_240_L_132_145_R_69 76 77 0.10013546788338232 NA 100 GWHPACEG074988|GWHPACEL072016 4
Int12386_211_240_L_132_145_R_69 108 37 0.10962027511129536 GWHPACEJ077873 NA NA 1
Int12386_211_240_L_132_145_R_69 89 90 0.12213788682097682 NA 100 GWHPACES075952|GWHPACEL072011 7
Int12386_211_240_L_132_145_R_69 76 7 0.15486014644883941 GWHPACDZ074281 NA NA 1
Int12386_211_240_L_132_145_R_69 80 98 0.19056373875011892 NA 100 GWHPACES075955|GWHPACEU076323 3
Int12386_211_240_L_132_145_R_69 84 85 0.2341094184338145 NA 100 GWHPACER069876|GWHPACEJ077870 4
Int12386_211_240_L_132_145_R_69 72 73 0.23543916697693668 NA 100 GWHPACDY077911|GWHPACEL072016 3
Int12386_211_240_L_132_145_R_69 73 66 0.2798539085235874 GWHPACDY077911 NA NA 1
Int12386_211_240_L_132_247_R_17 24 5 0.015151928501757627 GWHPACEP031062 NA NA 0
Int12386_211_240_L_132_247_R_17 24 6 0.036067109397298805 GWHPACEV030080 NA NA 0
Int12386_211_240_L_132_247_R_17 23 24 0.05546319175617233 NA 98 GWHPACEP031062|GWHPACEV030080 0
Int12386_211_240_L_132_247_R_17 20 1 0.06485817587806388 GWHPACEB030496 NA NA 0
Int12744_100_122_R_56_82_L_29 34 35 0.011611126570959645 NA 100 GWHPACEF000162|GWHPACER000157 0
Int12744_100_122_R_56_82_L_29 34 45 0.011792984567294412 NA 73 GWHPACEJ000171|GWHPACEA000169 0
Int12744_100_122_R_56_82_R_27 46 19 0.012009175148245147 GWHPACEA037999 NA NA 0
Int12744_100_122_R_56_82_R_27 49 50 0.01376530170186898 NA 0 GWHPACEL035957|GWHPACEP035488 1
Int12744_100_122_R_56_82_R_27 42 43 0.03830112938460617 NA 11 GLYMA_ZH13_09G191100_1_P|GWHPACER034532 0
Int12744_100_122_R_56_82_R_27 47 17 0.03845071308740734 GWHPACER034532 NA NA 0
Int12744_100_122_R_56_82_R_27 50 51 0.042423356555656065 NA 100 GWHPACEL035957|GWHPACEK034113 0
Int12744_100_122_R_56_82_R_27 41 12 0.05325463823600631 GWHPACEC035607 NA NA 0
Int12963_295_311_L_169_205_L_143 159 161 0.010266265387724703 NA 11 GWHPACEC032002|GWHPACEK030702 14
Int12963_295_311_L_169_205_L_143 156 157 0.010728629329487241 NA 79 GWHPACDY034885|GWHPACEA034211 2
Int12963_295_311_L_169_205_L_143 174 180 0.010873549522242978 NA 27 GWHPACER031066|GWHPACES033924 4
Int12963_295_311_L_169_205_L_143 204 205 0.011305556948953565 NA 52 GWHPACEP031911|GWHPACEL032392 12
Int12963_295_311_L_169_205_L_143 161 165 0.011829301039945618 NA 12 GWHPACEK030702|GLYMA_08G317700_1 14
Int12963_295_311_L_169_205_L_143 155 156 0.01191909725189679 NA 83 GWHPACEM033914|GWHPACDY034885 3
Int12963_295_311_L_169_205_L_143 189 191 0.012346140669312142 NA 90 GWHPACES033929|GWHPACEW033731 4
Int12963_295_311_L_169_205_L_143 187 38 0.013300513038932081 GWHPACDY034870 NA NA 1
Int12963_295_311_L_169_205_L_143 162 163 0.013821795452088257 NA 100 GWHPACEC032002|GLYMA_ZH13_08G299300_1_P 2
Int12963_295_311_L_169_205_L_143 174 175 0.01385712251666102 NA 91 GWHPACEW033727|GWHPACEL032395 6
Int12963_295_311_L_169_205_L_143 205 207 0.014440714452445706 NA 75 GWHPACEL032392|GWHPACEK030700 10
Int12963_295_311_L_169_205_L_143 279 280 0.014491807416830775 NA 84 GWHPACEQ032004|GLYMA_08G318000_1 5
Int12963_295_311_L_169_205_L_143 280 283 0.015384552494028193 NA 99 GLYMA_08G318000_1|GWHPACEM033895 2
Int12963_295_311_L_169_205_L_143 183 216 0.0164880791536377 NA 31 GWHPACDZ082383|GWHPACEO033870 28
Int12963_295_311_L_169_205_L_143 167 183 0.016849564244566052 NA 4 GWHPACEH033935|GWHPACDZ082383 29
Int12963_295_311_L_169_205_L_143 147 2 0.01859638174241719 GWHPACEC032025 NA NA 1
Int12963_295_311_L_169_205_L_143 164 19 0.01908893712777259 GWHPACEC032003 NA NA 1
Int12963_295_311_L_169_205_L_143 154 155 0.019699129510177722 NA 90 GWHPACDZ033125|GWHPACEM033914 4
Int12963_295_311_L_169_205_L_143 219 71 0.021274262341732117 GWHPACEC032006 NA NA 1
Int12963_295_311_L_169_205_L_143 166 255 0.02262281640403019 NA 73 GWHPACEM033887|GWHPACEO033873 20
Int12963_295_311_L_169_205_L_143 274 279 0.023174446634174808 NA 57 GWHPACEN033423|GWHPACEQ032004 6
Int12963_295_311_L_169_205_L_143 218 69 0.024657605379012307 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169_205_L_143 218 69 0.024657605379012307 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169_205_L_143 218 69 0.024657605379012307 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169_205_L_143 218 69 0.024657605379012307 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169_205_L_143 165 166 0.02538267335587613 NA 15 GWHPACEK030702|GWHPACEM033887 19
Int12963_295_311_L_169_205_L_143 192 193 0.027412728355838793 NA 100 GWHPACER031072|GWHPACEG033726 2
Int12963_295_311_L_169_205_L_143 156 11 0.02747502812415031 GWHPACEM033914 NA NA 1
Int12963_295_311_L_169_205_L_143 151 284 0.029052386054440847 NA 99 GWHPACEN033448|GWHPACEE033701 2
Int12963_295_311_L_169_205_L_143 203 204 0.030742164563870605 NA 66 GWHPACDY034861|GWHPACEP031911 13
Int12963_295_311_L_169_205_L_143 157 12 0.03227146612452618 GWHPACDY034885 NA NA 1
Int12963_295_311_L_169_205_L_143 213 214 0.0324643318743372 NA 100 GWHPACEO033840|GWHPACEI034951 3
Int12963_295_311_L_169_205_L_143 182 35 0.03302671016258347 GWHPACEV030911 NA NA 1
Int12963_295_311_L_169_205_L_143 152 154 0.033074353024027545 NA 57 GWHPACDZ033125|GWHPACEE033681 11
Int12963_295_311_L_169_205_L_143 155 10 0.0334001240122676 GWHPACDZ033125 NA NA 1
Int12963_295_311_L_169_205_L_143 158 159 0.03358778059417734 NA 29 GWHPACEE033681|GWHPACEC032002 13
Int12963_295_311_L_169_205_L_143 169 174 0.033804588852647525 NA 81 GWHPACEL032395|GWHPACER031066 10
Int12963_295_311_L_169_205_L_143 180 181 0.034687651077280696 NA 65 GWHPACES033924|GWHPACEF031779 3
Int12963_295_311_L_169_205_L_143 184 186 0.04025857534364295 NA 35 GWHPACDY034870|GWHPACEU039008 16
Int12963_295_311_L_169_205_L_143 224 228 0.04182874540624843 NA 93 GWHPACEL032457|GWHPACEJ034975 28
Int12963_295_311_L_169_205_L_143 216 217 0.041915343852823056 NA 82 GWHPACDZ082383|GWHPACEK030723 8
Int12963_295_311_L_169_205_L_143 166 167 0.04231609189156041 NA 44 GWHPACEK030702|GWHPACEH033935 28
Int12963_295_311_L_169_205_L_143 183 184 0.042886798325197935 NA 36 GWHPACEH033935|GWHPACDY034870 16
Int12963_295_311_L_169_205_L_143 191 41 0.04555578299696297 GWHPACES033929 NA NA 1
Int12963_295_311_L_169_205_L_143 283 138 0.04578864459921796 GLYMA_08G318000_1 NA NA 1
Int12963_295_311_L_169_205_L_143 167 168 0.048627780953333206 NA 85 GWHPACEK030702|GWHPACEP031914 16
Int12963_295_311_L_169_205_L_143 256 257 0.05034879337842106 NA 100 GWHPACEM033887|GWHPACEN033420 2
Int12963_295_311_L_169_205_L_143 255 262 0.050458284613500624 NA 99 GWHPACEO033873|GWHPACEF031797 13
Int12963_295_311_L_169_205_L_143 202 203 0.050724458017294576 NA 93 GWHPACEX031574|GWHPACDY034861 14
Int12963_295_311_L_169_205_L_143 186 200 0.053021889700362916 NA 59 GWHPACEU039008|GWHPACEH033932 15
Int12963_295_311_L_169_205_L_143 163 17 0.05385317769726478 GLYMA_ZH13_08G299300_1_P NA NA 1
Int12963_295_311_L_169_205_L_143 216 224 0.0647755475913104 NA 100 GWHPACEO033870|GWHPACEJ034975 28
Int12963_295_311_L_169_205_L_143 274 275 0.06571543189484755 NA 100 GWHPACEA034187|GLYMA_08G317700_1 5
Int12963_295_311_L_169_205_L_143 224 225 0.06830308408741559 NA 100 GWHPACEK030722|GWHPACEO033870 4
Int12963_295_311_L_169_205_L_143 220 76 0.06957545147307562 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169_205_L_143 220 76 0.06957545147307562 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169_205_L_143 220 76 0.06957545147307562 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169_205_L_143 220 76 0.06957545147307562 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169_205_L_143 157 13 0.06984351905275837 GWHPACEA034211 NA NA 1
Int12963_295_311_L_169_205_L_143 165 274 0.07220820833229422 NA 100 GLYMA_08G317700_1|GWHPACEN033423 7
Int12963_295_311_L_169_205_L_143 152 153 0.07284384215546243 NA 100 GWHPACEU034115|GWHPACEH033961 2
Int12963_295_311_L_169_205_L_143 151 152 0.07355925908800881 NA 98 GWHPACEU034115|GWHPACDZ033125 9
Int12963_295_311_L_169_205_L_143 262 267 0.09014868221986257 NA 100 GWHPACEF031797|GWHPACEP031934 8
Int12963_295_311_L_169_205_L_143 200 201 0.09098772880827517 NA 99 GWHPACEH033932|GWHPACEX031574 15
Int12963_295_311_L_169_205_L_143 154 158 0.09702807986725012 NA 99 GWHPACDY034868|GWHPACEE033681 13
Int12963_295_311_L_169_205_L_143 262 263 0.10151025640312152 NA 100 GWHPACEJ034927|GWHPACEO033873 5
Int12963_295_311_L_169_205_L_143 200 52 0.1027343372603523 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169_205_L_143 200 52 0.1027343372603523 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169_205_L_143 200 52 0.1027343372603523 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169_205_L_143 200 52 0.1027343372603523 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169_205_L_143 184 185 0.10554551462401889 NA 100 GWHPACEH033935|GWHPACEU039005 2
Int12963_295_311_L_169_205_L_143 168 169 0.1138711458243076 NA 100 GWHPACEP031914|GWHPACEL032395 15
Int12963_295_311_L_169_205_L_143 217 220 0.11652760096654409 NA 100 GWHPACEU039019|GWHPACEK030723 5
Int12963_295_311_L_169_205_L_143 168 20 0.11913625329596916 GWHPACEK030702 NA NA 1
Int12963_295_311_L_169_205_L_143 217 218 0.125066476653501 NA 100 GWHPACDZ082383|GLYMA_ZH13_08G299700_1_P 3
Int12963_295_311_L_169_205_L_143 158 140 0.12765673713136508 GWHPACDY034868 NA NA 1
Int12963_295_311_L_169_205_L_143 159 160 0.12906134985868772 NA 100 GWHPACEE033681|GWHPACED032329 2
Int12963_295_311_L_169_205_L_143 162 164 0.14616633288393274 NA 100 GLYMA_ZH13_08G299400_1_P|GWHPACEC032003 2
Int12963_295_311_L_169_205_L_143 161 162 0.15341645323252912 NA 100 GWHPACEC032002|GLYMA_ZH13_08G299400_1_P 2
Int12963_295_311_L_169_205_L_143 255 256 0.15960400933357172 NA 100 GWHPACEM033887|GWHPACET034385 7
Int12963_295_311_L_169_205_L_143 186 187 0.16689002568589847 NA 100 GWHPACDY034870|GWHPACEU034096 14
Int12963_295_311_L_169_205_L_143 203 54 0.1815868611516604 GWHPACEX031574 NA NA 1
Int12963_295_311_L_169_205_R_26 41 11 0.012773745229816601 GWHPACEK066793 NA NA 0
Int12963_295_311_L_169_205_R_26 40 41 0.01653204320954404 NA 100 GWHPACEK066793|GWHPACEL070738 0
Int12963_295_311_L_169_205_R_26 41 12 0.016681556630013257 GWHPACEL070738 NA NA 0
Int7491_119_143_R_50_76_L_27 35 6 0.020044104983725806 GWHPACDZ078975 NA NA 0
Int7491_119_143_R_50_76_L_27 33 3 0.03756214638284307 GWHPACEN079724 NA NA 0
Int7491_119_143_R_50_76_R_23 35 11 0.031955736658823244 GWHPACDZ078976 NA NA 0
Int7884_206_319_R_57_71_L_24 26 11 0.014165375224625132 GWHPACER058660 NA NA 0



Int7884_206_319_R_57_71_R_33 41 6 0.012810413886567243 GWHPACEJ087249 NA NA 1
Int7884_206_319_R_57_71_R_33 57 58 0.016061472488185354 NA 100 GWHPACEG063239|GWHPACES063905 1
Int7884_206_319_R_57_71_R_33 34 33 0.01728473342356543 GWHPACEF060412 NA NA 1
Int7884_206_319_R_57_71_R_33 64 32 0.020071814923007344 GWHPACEI065985 NA NA 1
Int7884_206_319_R_57_71_R_33 47 12 0.020118320037620138 W05_GLYSO_15G041850_1_P NA NA 1
Int7884_206_319_R_57_71_R_33 54 56 0.022614213796307982 NA 100 GWHPACDZ062575|W05_GLYSO_15G041834_1_P 2
Int7884_206_319_R_57_71_R_33 52 53 0.022775188398218998 NA 63 GWHPACEF060413|GWHPACES063905 5
Int7884_206_319_R_57_71_R_33 55 19 0.023178616411410297 GWHPACEF060413 NA NA 1
Int7884_206_319_R_57_71_R_33 53 57 0.023844183719274784 NA 100 GWHPACES063905|GWHPACEH063810 1
Int7884_206_319_R_57_71_R_33 56 21 0.02491494407568801 GWHPACDZ062575 NA NA 1
Int7884_206_319_R_57_71_R_33 49 14 0.025527255250535952 GWHPACEN063024 NA NA 0
Int7884_206_319_R_57_71_R_33 53 54 0.02571285845153998 NA 71 GWHPACEF060413|GWHPACDZ062575 4
Int7884_206_319_R_57_71_R_33 64 31 0.027220385787605973 W05_GLYSO_15G041833_1_P NA NA 1
Int7884_206_319_R_57_71_R_33 44 9 0.02739744800153051 GWHPACEI065991 NA NA 1
Int7884_206_319_R_57_71_R_33 34 35 0.03210563338976467 NA 100 GWHPACDZ062573|GWHPACEQ059557 1
Int7884_206_319_R_57_71_R_33 35 36 0.03256178691998132 NA 100 GWHPACEQ059557|GWHPACET064516 0
Int7884_206_319_R_57_71_R_33 42 43 0.046807173017026124 NA 90 W05_GLYSO_15G041837_1_P|GWHPACEI065989 3
Int7884_206_319_R_57_71_R_33 54 55 0.04693473830916161 NA 100 GWHPACEF060413|GWHPACEI065987 2
Int7884_206_319_R_57_71_R_33 38 39 0.05288158676550379 NA 93 GWHPACDZ062577|W05_GLYSO_15G041837_1_P 4
Int7884_206_319_R_57_71_R_33 43 45 0.053121079145980334 NA 100 GWHPACEI065989|W05_GLYSO_15G041850_1_P 3
Int7884_206_319_R_57_71_R_33 42 52 0.05476347437629144 NA 98 GWHPACDY065471|GWHPACEF060413 6
Int7884_206_319_R_57_71_R_33 52 18 0.06797514607054762 GWHPACDY065471 NA NA 1
Int7884_206_319_R_57_71_R_33 35 4 0.06998035421807694 GWHPACDZ062573 NA NA 1
Int7884_206_319_R_57_71_R_33 38 64 0.07690909120128142 NA 100 W05_GLYSO_15G041833_1_P|GWHPACEI065985 2
Int7884_206_319_R_57_71_R_33 45 46 0.08399423631547794 NA 100 GWHPACEI065989|W05_GLYSO_15G041836_1_P 2
Int7884_206_319_R_57_71_R_33 34 38 0.08989818735610483 NA 99 GWHPACDZ062577|W05_GLYSO_15G041833_1_P 2
Int7884_206_319_R_57_71_R_33 45 47 0.11868814784117715 NA 100 W05_GLYSO_15G041850_1_P|GWHPACDY065497 2
Int7884_206_319_R_57_71_R_33 43 44 0.1534575099676677 NA 100 W05_GLYSO_15G041837_1_P|GWHPACEI065991 2
Int7884_206_319_R_57_71_R_33 39 40 0.18849509932778602 NA 100 GWHPACDZ062577|GWHPACEJ087249 3





Int8132_118_171_L_85_108_L_23 43 44 0.010191563638992537 NA 90 GWHPACES054023|GWHPACEU054314 0
Int8132_118_171_L_85_108_L_23 24 1 0.012501914230337847 GWHPACEM054006 NA NA 0
Int8132_118_171_L_85_108_L_23 41 16 0.013957800700406451 GWHPACEX050357 NA NA 0
Int8132_118_171_L_85_108_L_23 26 27 0.04445786543569562 NA 100 GWHPACEF051107|GWHPACDY055499 0
Int8132_118_171_L_85_108_R_62 91 93 0.010248592036084225 NA 56 GWHPACER049633|GWHPACEG053854 6
Int8132_118_171_L_85_108_R_62 70 113 0.014040378001720186 NA 72 GWHPACDZ042937|GWHPACEH054159 9
Int8132_118_171_L_85_108_R_62 89 99 0.015394073880702151 NA 59 GWHPACEO054386|GWHPACEJ055706 8
Int8132_118_171_L_85_108_R_62 101 32 0.016673945158590688 GWHPACEO054386 NA NA 1
Int8132_118_171_L_85_108_R_62 77 80 0.01676884938552937 NA 11 GLYMA_13G194100_1|GWHPACED051481 15
Int8132_118_171_L_85_108_R_62 77 78 0.018184027618858137 NA 57 GWHPACER049624|GLYMA_ZH13_13G172300_1_P 2
Int8132_118_171_L_85_108_R_62 87 88 0.01828506720483306 NA 95 GWHPACEJ055715|GWHPACEK048195 2
Int8132_118_171_L_85_108_R_62 69 5 0.01860637843017433 GWHPACEI055908 NA NA 1
Int8132_118_171_L_85_108_R_62 118 119 0.018655325127513427 NA 100 GWHPACER049630|GWHPACED051479 3
Int8132_118_171_L_85_108_R_62 119 55 0.019363812688106056 GWHPACER049630 NA NA 1
Int8132_118_171_L_85_108_R_62 115 53 0.02005895503071739 GWHPACEX050327 NA NA 1
Int8132_118_171_L_85_108_R_62 90 91 0.020251023900015472 NA 88 GWHPACET054666|GWHPACER049633 8
Int8132_118_171_L_85_108_R_62 103 105 0.020266057492000743 NA 47 GWHPACDY055467|GWHPACEP050576 2
Int8132_118_171_L_85_108_R_62 81 86 0.02063377670067507 NA 16 GLYMA_ZH13_13G173000_1_P|W05_GLYSO_11G031188_1_P 4
Int8132_118_171_L_85_108_R_62 64 58 0.022376462230594498 GWHPACEF051081 NA NA 1
Int8132_118_171_L_85_108_R_62 113 114 0.022711364428374604 NA 88 GWHPACEH054159|GWHPACEN053281 8
Int8132_118_171_L_85_108_R_62 89 90 0.0227786182998924 NA 78 GWHPACED051481|GWHPACET054666 9
Int8132_118_171_L_85_108_R_62 92 23 0.025532657255245877 GWHPACET054666 NA NA 1
Int8132_118_171_L_85_108_R_62 72 73 0.025857281019772433 NA 54 GWHPACEM053984|GWHPACER049624 14
Int8132_118_171_L_85_108_R_62 66 67 0.026502471422848086 NA 91 GWHPACEN053283|GWHPACDY055478 4
Int8132_118_171_L_85_108_R_62 114 118 0.026723866716449204 NA 100 GWHPACEN053281|GWHPACER049630 4
Int8132_118_171_L_85_108_R_62 85 16 0.0267922570992665 W05_GLYSO_11G031195_1_P NA NA 1
Int8132_118_171_L_85_108_R_62 93 94 0.02691084018080858 NA 99 GWHPACEC050636|GWHPACEG053854 5
Int8132_118_171_L_85_108_R_62 80 89 0.027261766281134747 NA 61 GWHPACED051481|GWHPACEO054386 17
Int8132_118_171_L_85_108_R_62 76 77 0.030281272123803465 NA 30 GWHPACER049624|GLYMA_13G194100_1 14
Int8132_118_171_L_85_108_R_62 114 115 0.03083561125626383 NA 100 GWHPACEX050327|GWHPACEH054159 4
Int8132_118_171_L_85_108_R_62 81 82 0.03305333502407295 NA 77 GLYMA_13G194100_1|W05_GLYSO_11G031195_1_P 4
Int8132_118_171_L_85_108_R_62 103 104 0.03553358242262768 NA 100 GWHPACEJ055706|GWHPACEK048186 2
Int8132_118_171_L_85_108_R_62 65 66 0.03728164302829598 NA 56 GWHPACDZ042928|GWHPACEN053283 5
Int8132_118_171_L_85_108_R_62 79 12 0.03770571503537039 GWHPACEL051326 NA NA 0
Int8132_118_171_L_85_108_R_62 80 81 0.03818891780100846 NA 26 GLYMA_13G194100_1|W05_GLYSO_11G031188_1_P 6
Int8132_118_171_L_85_108_R_62 64 65 0.039772248711315114 NA 99 GWHPACDZ042928|GWHPACDY055476 5
Int8132_118_171_L_85_108_R_62 92 24 0.04184616323779292 GWHPACEV049425 NA NA 1
Int8132_118_171_L_85_108_R_62 117 51 0.04327084882505023 GWHPACEG053851 NA NA 1
Int8132_118_171_L_85_108_R_62 105 38 0.04344729688821199 GWHPACDY055467 NA NA 1
Int8132_118_171_L_85_108_R_62 73 76 0.043912785694436546 NA 86 GWHPACER049624|GWHPACEU054275 15
Int8132_118_171_L_85_108_R_62 71 6 0.04524197402875865 GWHPACDY055476 NA NA 1
Int8132_118_171_L_85_108_R_62 86 21 0.04567687172743212 GLYMA_ZH13_13G173000_1_P NA NA 1
Int8132_118_171_L_85_108_R_62 91 92 0.046871713703767075 NA 92 GWHPACET054666|GWHPACEV049425 2
Int8132_118_171_L_85_108_R_62 71 72 0.04912543261472132 NA 31 GWHPACEI055900|GWHPACEM053984 15
Int8132_118_171_L_85_108_R_62 78 79 0.049722831557900325 NA 100 GLYMA_ZH13_13G172300_1_P|GWHPACEL051326 1
Int8132_118_171_L_85_108_R_62 94 31 0.05259139645033736 GWHPACEC050636 NA NA 1
Int8132_118_171_L_85_108_R_62 93 25 0.052884858190339994 GWHPACER049633 NA NA 1
Int8132_118_171_L_85_108_R_62 87 18 0.05341542573814398 W05_GLYSO_11G031188_1_P NA NA 1
Int8132_118_171_L_85_108_R_62 121 59 0.05392852981145673 GWHPACEO054393 NA NA 1
Int8132_118_171_L_85_108_R_62 90 22 0.05484516742137797 GWHPACED051481 NA NA 1
Int8132_118_171_L_85_108_R_62 99 103 0.05613253321503509 NA 99 GWHPACEJ055706|GWHPACDY055467 4
Int8132_118_171_L_85_108_R_62 65 70 0.0578333468266252 NA 63 GWHPACDY055476|GWHPACDZ042937 10
Int8132_118_171_L_85_108_R_62 70 71 0.07160777671782241 NA 90 GWHPACDY055476|GWHPACEM053984 15
Int8132_118_171_L_85_108_R_62 79 11 0.07869104912455364 GLYMA_ZH13_13G172300_1_P NA NA 1
Int8132_118_171_L_85_108_R_62 76 106 0.08656994813215887 NA 100 GWHPACEU054275|GWHPACED051474 8
Int8132_118_171_L_85_108_R_62 99 100 0.08878037662478727 NA 100 GWHPACEF051072|GWHPACEO054386 4
Int8132_118_171_L_85_108_R_62 113 49 0.09940708156660095 GWHPACDZ042937 NA NA 1
Int8132_118_171_L_85_108_R_62 72 48 0.10069501582174402 GWHPACEI055900 NA NA 1
Int8132_118_171_L_85_108_R_62 82 83 0.10939253462197457 NA 100 GWHPACET054677|GLYMA_13G194100_1 2
Int8132_118_171_L_85_108_R_62 78 10 0.12241466586460381 GWHPACER049624 NA NA 1
Int8132_118_171_L_85_108_R_62 66 1 0.1251739591165195 GWHPACDZ042928 NA NA 1
Int8132_118_171_L_85_108_R_62 75 7 0.13121610318257 GWHPACEM053984 NA NA 1
Int8132_118_171_L_85_108_R_62 73 74 0.13457002007798907 NA 100 GWHPACEM053992|GWHPACEM053984 1
Int8132_118_171_L_85_108_R_62 85 17 0.14711175303888516 GWHPACEA054690 NA NA 1
Int8132_118_171_L_85_108_R_62 74 9 0.16226484055252843 GWHPACEM053992 NA NA 1
Int8132_118_171_L_85_108_R_62 74 75 0.20430798991630333 NA 100 GWHPACEM053984|GWHPACEA054685 2
Int8132_118_171_L_85_108_R_62 86 87 0.21714778671435264 NA 48 W05_GLYSO_11G031188_1_P|GWHPACEJ055715 3
Int8132_118_171_L_85_108_R_62 105 39 0.261814092643925 GWHPACEP050576 NA NA 1
Int8275_250_264_R_62_78_L_25 28 4 0.060915752449117753 GWHPACEQ032941 NA NA 0
Int8275_250_264_R_62_78_R_37 49 10 0.016239973982235673 GWHPACEX058084 NA NA 1
Int8275_250_264_R_62_78_R_37 50 11 0.020631425288603605 GWHPACEB056490 NA NA 1
Int8275_250_264_R_62_78_R_37 50 11 0.020631425288603605 GWHPACEB056490 NA NA 1
Int8275_250_264_R_62_78_R_37 50 11 0.020631425288603605 GWHPACEB056490 NA NA 1
Int8275_250_264_R_62_78_R_37 50 11 0.020631425288603605 GWHPACEB056490 NA NA 1
Int8275_250_264_R_62_78_R_37 70 32 0.02069050376106481 GWHPACER057179 NA NA 0
Int8275_250_264_R_62_78_R_37 70 32 0.02069050376106481 GWHPACER057179 NA NA 0
Int8275_250_264_R_62_78_R_37 70 32 0.02069050376106481 GWHPACER057179 NA NA 0
Int8275_250_264_R_62_78_R_37 70 32 0.02069050376106481 GWHPACER057179 NA NA 0
Int8275_250_264_R_62_78_R_37 59 16 0.025516338717310846 W05_GLYSO_15G040750_1_P NA NA 1
Int8275_250_264_R_62_78_R_37 62 22 0.027157526822944898 GWHPACEL058953 NA NA 1
Int8275_250_264_R_62_78_R_37 38 37 0.06159604984915132 GWHPACEW062020 NA NA 0


Int8559_390_422_L_64_81_L_54 81 88 0.01046929532880096 NA 20 GWHPACEL074294|GWHPACEK070195 13
Int8559_390_422_L_64_81_L_54 105 38 0.014755282218202317 GWHPACEW077933 NA NA 1
Int8559_390_422_L_64_81_L_54 55 56 0.015707566378489166 NA 100 GWHPACES078238|GWHPACEN077142 2
Int8559_390_422_L_64_81_L_54 64 65 0.01766602079305631 NA 60 GLYMA_19G139400_1|W05_GLYSO_19G051457_1_P 6
Int8559_390_422_L_64_81_L_54 78 79 0.020603438358294066 NA 72 GWHPACDY080281|GWHPACED080111 14
Int8559_390_422_L_64_81_L_54 56 59 0.021262312688621415 NA 60 GWHPACEN077142|GWHPACEB071189 5
Int8559_390_422_L_64_81_L_54 64 9 0.02344661525319463 GLYMA_ZH13_19G125200_1_P NA NA 1
Int8559_390_422_L_64_81_L_54 79 80 0.03069629790665286 NA 100 GLYMA_19G139600_1|GWHPACDY080281 15
Int8559_390_422_L_64_81_L_54 60 61 0.03737676405628317 NA 57 GLYMA_ZH13_19G124600_1_P|GLYMA_ZH13_19G125000_1_P 4





Int9024_309_319_R_168_181_L_26 42 13 0.010406243940766946 GWHPACDZ058851 NA NA 1
Int9024_309_319_R_168_181_L_26 29 30 0.011339956631630389 NA 71 GWHPACEM059918|GWHPACEA060233 2
Int9024_309_319_R_168_181_L_26 27 26 0.014888250909689814 GWHPACDY061599 NA NA 0
Int9024_309_319_R_168_181_L_26 41 42 0.019913349457236922 NA 100 GWHPACDZ058851|GWHPACEH059946 2
Int9024_309_319_R_168_181_L_26 34 35 0.0376937027314748 NA 99 GWHPACEX055974|GWHPACET060663 2
Int9024_309_319_R_168_181_L_26 29 2 0.06236119767153695 GWHPACEQ055872 NA NA 0
Int9024_309_319_R_168_181_R_76 145 146 0.010170944676055789 NA 95 GWHPACEW059686|GWHPACEH059950 4
Int9024_309_319_R_168_181_R_76 82 83 0.0111741017626072 NA 84 GWHPACEK053616|GWHPACEP056338 7
Int9024_309_319_R_168_181_R_76 82 4 0.011370050713944892 GWHPACES060026 NA NA 1
Int9024_309_319_R_168_181_R_76 86 87 0.011798668126126967 NA 61 W05_GLYSO_14G039351_1_P|GLYMA_ZH13_14G188100_1_P 2
Int9024_309_319_R_168_181_R_76 114 117 0.012199025373903973 NA 18 GWHPACDZ058858|GWHPACDZ058857 21
Int9024_309_319_R_168_181_R_76 111 112 0.012673669774564222 NA 100 GWHPACEQ055873|GWHPACEU060245 2
