Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int11890_361 650 280 0.1845945152787491 GLYMA_16G214900_1 NA NA 1
Int11890_361 520 521 0.18711627094410074 NA 100 GWHPACEA066696|GWHPACEJ087876 9
Int11890_361 586 217 0.1887990908386864 GLYMA_ZH13_06G246800_1_P NA NA 1
Int11890_361 541 546 0.1927916886369485 NA 100 GWHPACEJ068351|GWHPACDZ065187 17
Int11890_361 657 658 0.20179915264426002 NA 100 GWHPACEN066610|GWHPACEO068166 2
Int11890_361 419 420 0.21229392750371892 NA 100 GLYMA_ZH13_16G113500_1_P|W05_GLYSO_16G043557_1_P 4
Int11890_361 455 456 0.22051145549002105 NA 100 GWHPACEA077088|GWHPACEB070056 23
Int11890_361 455 492 0.22111799353784656 NA 100 GWHPACEC072064|GWHPACEG076063 12
Int11890_361 502 135 0.22459197277530701 GLYMA_ZH13_19G049500_1_P NA NA 1
Int11890_361 675 676 0.22816074991822455 NA 100 GWHPACEW067265|GLYMA_16G210600_1 21
Int11890_361 588 220 0.2291923373245659 GWHPACDY024687 NA NA 1
Int11890_361 627 675 0.23538532136192014 NA 100 GLYMA_09G161400_1|GWHPACEW067265 21
Int11890_361 656 668 0.23840627061374892 NA 100 GLYMA_ZH13_16G190600_1_P|W05_GLYSO_16G044386_1_P 2
Int11890_361 699 347 0.25716354078556514 GWHPACEN066569 NA NA 1
Int11890_361 510 511 0.2624962742004988 NA 100 GLYMA_ZH13_16G120300_1_P|GLYMA_16G135200_1 7
Int11890_361 644 645 0.3089467824780607 NA 100 W05_GLYSO_16G044387_1_P|GWHPACEI069730 4
Int11890_361 381 348 0.3158916621227875 W05_GLYSO_06G015928_1_P NA NA 1
Int11890_361 424 425 0.3473850053387181 NA 100 GWHPACDY078521|GWHPACDZ074835 29
Int11890_361 691 694 0.35225557317730294 NA 100 GWHPACEW067272|GWHPACEX063024 3
Int11890_361 680 681 0.35665848840672565 NA 100 GWHPACEG066796|GWHPACEW067263 2
Int11890_361 675 309 0.3585266191095655 GLYMA_09G161400_1 NA NA 1
Int11890_361 584 599 0.37103498044815225 NA 92 GWHPACEB022572|GWHPACEB022590 17
Int11890_361 406 407 0.3815083797887639 NA 100 GLYMA_16G212300_1|GLYMA_ZH13_16G113500_1_P 15
Int11890_361 627 628 0.4218175305436714 NA 100 GLYMA_16G198900_1|GWHPACET068238 18
Int11890_361 454 455 0.4231810413123989 NA 100 GWHPACEA077088|GWHPACEC072064 28
Int11890_361 454 504 0.46731553577795243 NA 100 GWHPACDY068214|GLYMA_ZH13_16G120300_1_P 27
Int11890_361 453 584 0.4793501769960917 NA 100 GLYMA_ZH13_06G246800_1_P|GWHPACEB022572 24
Int11890_361 382 405 0.809582285927854 NA 100 GLYMA_16G212300_1|GLYMA_16G198900_1 27
Int11890_361 678 679 1.0529855575597693 NA 100 GWHPACEW067265|GWHPACEG066797 2
Int12253_29 34 4 0.012966266811433678 GWHPACEP062834 NA NA 1
Int12253_29 31 2 0.012974227540448835 GWHPACEF063332 NA NA 1
Int12253_29 31 2 0.012974227540448835 GWHPACEF063332 NA NA 1
Int12253_29 31 2 0.012974227540448835 GWHPACEF063332 NA NA 1
Int12253_29 31 2 0.012974227540448835 GWHPACEF063332 NA NA 1
Int12253_29 54 26 0.014162827521570661 GLYMA_ZH13_16G142600_1_P NA NA 1
Int12253_29 54 26 0.014162827521570661 GLYMA_ZH13_16G142600_1_P NA NA 1
Int12253_29 54 26 0.014162827521570661 GLYMA_ZH13_16G142600_1_P NA NA 1
Int12253_29 54 26 0.014162827521570661 GLYMA_ZH13_16G142600_1_P NA NA 1
Int12253_29 52 53 0.016755644726635127 NA 100 GWHPACEH066813|GWHPACEI069035 2
Int12253_29 31 32 0.016942444785156385 NA 99 GWHPACEX062440|GWHPACEN065926 1
Int12253_29 54 55 0.01805080219941419 NA 98 W05_GLYSO_16G043873_1_P|GWHPACEN065930 3
Int12253_29 52 54 0.020067726353643706 NA 99 GLYMA_ZH13_16G142600_1_P|W05_GLYSO_16G043873_1_P 4
Int12253_29 36 28 0.02083674858559336 GWHPACDZ065497 NA NA 0
Int12253_29 36 37 0.022034245732210977 NA 100 GWHPACEN065926|GWHPACEA067018 2
Int12253_29 37 50 0.04636524329759248 NA 100 GWHPACEA067018|GWHPACEH066813 6
Int12253_29 32 33 0.047024029380061345 NA 99 GWHPACEX062440|GWHPACEP062834 3
Int12253_29 51 52 0.083789812783211 NA 100 GWHPACEH066813|W05_GLYSO_16G043873_1_P 6
Int12253_29 34 35 0.0990143253499394 NA 100 GWHPACEN065929|GWHPACEJ068648 2
Int12253_29 37 38 0.10324947932565076 NA 100 GWHPACEN065926|GWHPACEC062606 7
Int12253_29 38 49 0.19095418848408865 NA 100 GWHPACEC062606|GLYMA_ZH13_16G142300_1_P 2
Int12253_29 38 39 0.24817040836536486 NA 100 GWHPACEN065926|GWHPACEI069026 8
Int12253_29 49 19 0.46786948362752034 GLYMA_ZH13_16G142300_1_P NA NA 1
Int12285_28 37 38 0.011031900253799519 NA 37 GWHPACEI069680|GWHPACEJ069344 2
Int12285_28 38 39 0.015645879306705072 NA 84 GWHPACEJ069344|GLYMA_16G211400_11 2
Int12285_28 45 17 0.017452166447700788 W05_GLYSO_15G041846_1_P NA NA 1
Int12285_28 40 8 0.025294915365838933 GLYMA_16G211400_11 NA NA 1
Int12285_28 47 49 0.02987640036712814 NA 100 GWHPACEJ087247|GWHPACEN063020 4
Int12285_28 46 18 0.05482666747879343 GWHPACEX059594 NA NA 1
Int12285_28 44 45 0.25724007971904 NA 100 W05_GLYSO_15G041846_1_P|GWHPACEX059594 7
Int12285_28 44 16 0.4678207262531407 GWHPACEQ050589 NA NA 0
Int12285_28 31 44 0.9647626003910506 NA 100 GWHPACEQ050589|W05_GLYSO_15G041846_1_P 7
Int12312_35 47 9 0.013707115954991444 GWHPACEK046039 NA NA 0
Int12312_35 64 28 0.01664421289850501 GWHPACET004894 NA NA 1
Int12312_35 42 27 0.017995256621033975 GWHPACEF048303 NA NA 0
Int12312_35 68 34 0.028849651736669348 GWHPACDY068547 NA NA 1
Int12312_35 68 33 0.03648082292544639 GWHPACEN065932 NA NA 1
Int12312_35 63 64 0.16613787001436411 NA 100 GWHPACET004894|W05_GLYSO_02G003265_1_P 2
Int12312_35 63 65 0.2066775629160573 NA 100 W05_GLYSO_16G043874_1_P|GLYMA_ZH13_16G142600_1_P 5
Int12312_35 41 63 0.46392392495294404 NA 100 GWHPACET004894|W05_GLYSO_16G043874_1_P 6
Int12346_39 53 54 0.013291358754617311 NA 96 GWHPACEU064090|GWHPACEO064401 2
Int12346_39 55 70 0.06933795851126055 NA 100 GLYMA_13G194900_1|GWHPACET054687 2
Int12346_39 66 19 0.07369699379299624 GWHPACEO054407 NA NA 1
Int12346_39 55 56 0.08346655778328564 NA 100 GWHPACED051491|GWHPACDZ042947 12
Int12346_39 43 55 0.9216423093710053 NA 100 GWHPACDZ042947|GLYMA_13G194900_1 14
Int12386_211 397 399 0.010394189373940018 NA 68 GWHPACDZ074276|GWHPACEW075756 3
Int12386_211 346 348 0.010639912185329465 NA 99 GWHPACES075959|GWHPACEL072020 16
Int12386_211 409 196 0.011423697699100593 GWHPACEN074939 NA NA 1
Int12386_211 410 201 0.011743649427031957 GWHPACEP071434 NA NA 1
Int12386_211 237 346 0.012614340052873764 NA 87 GWHPACES075951|GWHPACES075959 16
Int12386_211 236 237 0.012849961819403287 NA 37 GWHPACEB069108|GWHPACES075951 29
Int12386_211 235 373 0.012942043244015032 NA 1 GWHPACEA076055|GWHPACDZ074281 20
Int12386_211 370 371 0.013351351024517417 NA 98 GWHPACEJ077867|GWHPACEG074986 3
Int12386_211 317 101 0.013360974781832962 GWHPACEB043937 NA NA 1
Int12386_211 297 89 0.013433371263759519 GWHPACEW047557 NA NA 1
Int12386_211 373 414 0.013815125685202137 NA 2 GWHPACDZ074281|GWHPACEG074984 4
Int12386_211 263 264 0.0142494006960853 NA 84 GWHPACEL072078|GWHPACEX071066 2
Int12386_211 351 355 0.014331097845815854 NA 54 GWHPACED072384|GWHPACET076740 7
Int12386_211 395 397 0.014642157113469058 NA 67 GWHPACEJ077865|GWHPACDZ074276 5
Int12386_211 235 236 0.015356223763798759 NA 4 GWHPACEB069108|GWHPACES075955 29
Int12386_211 335 336 0.015449593210602748 NA 100 GWHPACEF071970|GWHPACEJ077875 11
Int12386_211 409 410 0.01601383544656015 NA 56 GWHPACEP071434|GLYMA_ZH13_18G251300_1_P 5
Int12386_211 242 49 0.016209664747820964 GWHPACEK068025 NA NA 1
Int12386_211 400 182 0.016679040458368433 GWHPACEW075756 NA NA 1
Int12386_211 345 124 0.016865180795980036 GWHPACEK067970 NA NA 1
Int12386_211 244 265 0.017396495495800076 NA 65 GWHPACEJ077935|GWHPACEA076112 4
Int12386_211 295 296 0.01925809362276102 NA 93 GWHPACEG047169|GWHPACEO047972 23
Int12386_211 400 183 0.019314619831004253 GWHPACDY077910 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 355 140 0.019409029849041155 GWHPACED072384 NA NA 1
Int12386_211 236 365 0.019645844410433714 NA 17 GWHPACES075955|GWHPACEW075761 7
Int12386_211 349 135 0.019896674151925392 GWHPACEE075564 NA NA 1
Int12386_211 283 60 0.02036592369768751 GWHPACEO076691 NA NA 1
Int12386_211 346 347 0.02064440436366527 NA 90 GWHPACES075951|GWHPACEE075557 2
Int12386_211 401 402 0.020679889944003688 NA 100 GWHPACEL072012|GWHPACEG074985 3
Int12386_211 382 383 0.021495176795958658 NA 3 GWHPACES075958|GWHPACEL072016 11
Int12386_211 351 352 0.0218750053753188 NA 69 GWHPACEL072020|GWHPACEG074991 4
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 368 154 0.02256381923489072 GWHPACEU076323 NA NA 1
Int12386_211 336 130 0.023300028324230487 GWHPACEF071970 NA NA 1
Int12386_211 237 238 0.024909564289329895 NA 68 GWHPACEB069108|GWHPACES075960 29
Int12386_211 373 374 0.025267894873697096 NA 3 GWHPACEA076055|GWHPACEW075764 20
Int12386_211 377 379 0.02563134671366373 NA 57 GWHPACDY077909|GWHPACEL072010 3
Int12386_211 388 389 0.026420389583394432 NA 24 GWHPACER069876|GWHPACES075952 10
Int12386_211 250 24 0.026566301694769864 GWHPACEM075690 NA NA 1
Int12386_211 361 362 0.02706966506567748 NA 98 GWHPACEH075876|GWHPACEJ077874 3
Int12386_211 296 297 0.028693221836899555 NA 99 GWHPACEW047557|GWHPACEG047169 11
Int12386_211 296 307 0.029098463531460478 NA 100 GWHPACEO047972|GWHPACED045358 12
Int12386_211 322 102 0.030955121684180853 GWHPACEV030080 NA NA 1
Int12386_211 381 382 0.03118668368022423 NA 4 GWHPACES075958|GWHPACEU076325 12
Int12386_211 408 195 0.03305988966233018 GWHPACEW075764 NA NA 1
Int12386_211 408 409 0.03310984756181085 NA 89 GWHPACEN074939|GLYMA_ZH13_18G251300_1_P 6
Int12386_211 369 370 0.03337946672488757 NA 78 GWHPACES075956|GWHPACEG074986 4
Int12386_211 415 416 0.033474725520292826 NA 34 GWHPACEG074984|GWHPACEJ077873 2
Int12386_211 274 278 0.033611034039533805 NA 100 GWHPACEK068027|GWHPACEB069110 2
Int12386_211 374 408 0.03395481780455437 NA 90 GWHPACEW075764|GWHPACEN074939 7
Int12386_211 376 377 0.03650871064147032 NA 67 GWHPACEW075755|GWHPACDY077909 5
Int12386_211 295 78 0.03814045613693262 W05_GLYSO_12G033047_1_P NA NA 1
Int12386_211 381 407 0.03905328131649648 NA 80 W05_GLYSO_18G049854_1_P|GWHPACDY077912 2
Int12386_211 278 56 0.03941857576789046 GWHPACEK068027 NA NA 1
Int12386_211 335 119 0.04515149513922748 GWHPACES075960 NA NA 1
Int12386_211 335 119 0.04515149513922748 GWHPACES075960 NA NA 1
Int12386_211 335 119 0.04515149513922748 GWHPACES075960 NA NA 1
Int12386_211 335 119 0.04515149513922748 GWHPACES075960 NA NA 1
Int12386_211 321 322 0.04609785684269722 NA 100 GWHPACEV030080|GWHPACEP031062 2
Int12386_211 379 380 0.04650195159335394 NA 99 GWHPACEL072010|GWHPACEJ077864 2
Int12386_211 407 194 0.04767380030092628 GWHPACDY077912 NA NA 1
Int12386_211 377 378 0.048054686060891826 NA 100 GWHPACEW075755|GWHPACEV069163 2
Int12386_211 374 375 0.050869209977628844 NA 3 GWHPACEA076055|GWHPACES075958 15
Int12386_211 375 376 0.05233319513573829 NA 21 GWHPACEA076055|GWHPACEW075755 6
Int12386_211 347 133 0.05528378317970056 GWHPACEE075557 NA NA 1
Int12386_211 379 164 0.05659870726541188 GWHPACDY077909 NA NA 1
Int12386_211 406 191 0.057274656620319345 GWHPACEE075556 NA NA 1
Int12386_211 376 161 0.059386437995723775 GWHPACEA076055 NA NA 1
Int12386_211 413 199 0.06033983284873886 GWHPACDZ074277 NA NA 1
Int12386_211 416 204 0.061354327310930046 GWHPACEJ077873 NA NA 1
Int12386_211 388 189 0.0638607809320394 GWHPACEM075631 NA NA 1
Int12386_211 382 405 0.0682229924643544 NA 100 GWHPACEU076325|GWHPACEE075556 3
Int12386_211 383 167 0.06917975677235418 GWHPACES075958 NA NA 1
Int12386_211 332 115 0.06998606916625245 GWHPACEB030496 NA NA 1
Int12386_211 334 335 0.07143432464447065 NA 100 GWHPACES075960|GWHPACEJ077875 12
Int12386_211 384 385 0.07315832134802892 NA 100 GWHPACEG074988|GWHPACEL072016 4
Int12386_211 370 157 0.07405006437944221 GWHPACES075956 NA NA 1
Int12386_211 365 366 0.07636917497855017 NA 100 GWHPACES075955|GWHPACEV069165 4
Int12386_211 334 131 0.08450055219331215 GLYMA_18G283232_1 NA NA 1
Int12386_211 407 193 0.08619435572510509 W05_GLYSO_18G049854_1_P NA NA 1
Int12386_211 389 394 0.08829930385070306 NA 71 GWHPACES075952|GWHPACEL072012 10
Int12386_211 394 401 0.0925127903399504 NA 100 GWHPACEL072012|GWHPACER069873 5
Int12386_211 416 203 0.09802484244617957 GWHPACEG074984 NA NA 1
Int12386_211 369 156 0.10714918632697963 GWHPACEW075761 NA NA 1
Int12386_211 394 395 0.11705218985254298 NA 84 GWHPACES075952|GWHPACEJ077865 7
Int12386_211 414 202 0.1370204474092802 GWHPACDZ074281 NA NA 1
Int12386_211 217 235 0.14124966209488318 NA 97 GWHPACEB069108|GWHPACEA076055 23
Int12386_211 238 239 0.16497342081959243 NA 100 GWHPACEB069108|GWHPACEV030080 29
Int12386_211 365 369 0.17206883858004554 NA 100 GWHPACEW075761|GWHPACES075956 5
Int12386_211 241 268 0.1840539678987299 NA 100 GWHPACEM075691|GWHPACEX071067 28
Int12386_211 238 334 0.20778602476930053 NA 100 GLYMA_18G283232_1|GWHPACES075960 12
Int12386_211 239 318 0.20984847903004153 NA 100 GWHPACEV030080|GWHPACEB030496 17
Int12386_211 389 390 0.22481564288418246 NA 100 GWHPACER069876|GWHPACEG074989 5
Int12386_211 415 205 0.25350144067424735 GWHPACDY077911 NA NA 1
Int12386_211 239 240 0.46578629806575494 NA 100 GWHPACEB069108|W05_GLYSO_12G033047_1_P 29
Int12386_211 240 241 0.5404026615887514 NA 100 GWHPACEB069108|GWHPACEM075691 28
Int12386_211 241 242 0.5652617574285699 NA 100 GWHPACEK068025|GWHPACEB069108 27
Int12386_211 240 295 0.8128801767947085 NA 100 W05_GLYSO_12G033047_1_P|GWHPACEG047169 24
Int12633_57 87 27 0.010881907201804934 GWHPACEK067825 NA NA 1
Int12633_57 58 57 0.010942990930457567 GWHPACEE062640 NA NA 0
Int12633_57 59 1 0.014427037229516349 GWHPACEK055892 NA NA 1
Int12633_57 59 2 0.022315139906698145 GLYMA_15G168500_1 NA NA 1
Int12633_57 83 18 0.04285959546045029 GWHPACEQ058575 NA NA 0
Int12633_57 72 86 0.9228476193267143 NA 100 GWHPACEK067825|GWHPACDZ074112 26
Int12689_54 65 66 0.0628445153969401 NA 100 GWHPACDZ002613|GWHPACEA002652 25
Int12744_100 162 163 0.011499905399721993 NA 100 GWHPACEO000162|GWHPACEQ000162 11
Int12744_100 143 144 0.016812975903039238 NA 100 GWHPACEP035488|GWHPACED035747 2
Int12744_100 117 5 0.025976341473710814 GWHPACEN037169 NA NA 1
Int12744_100 146 147 0.02671202841250457 NA 100 GWHPACEK034113|GWHPACEL035957 2
Int12744_100 127 36 0.03345543090558918 GWHPACEC035607 NA NA 1
Int12744_100 107 108 0.034194349048311534 NA 58 GWHPACEJ086544|GWHPACEK034114 14
Int12744_100 106 107 0.05165858579706218 NA 100 GWHPACEJ086544|W05_GLYSO_09G024832_1_P 27
Int12744_100 145 35 0.054454755861740714 GWHPACER034532 NA NA 1
Int12744_100 122 123 0.06766799796936883 NA 26 W05_GLYSO_09G024832_1_P|GWHPACEF035315 27
Int12744_100 122 149 0.08579717237872968 NA 100 W05_GLYSO_01G000108_1_P|GWHPACEE000170 29
Int12744_100 107 122 0.950910773713909 NA 100 W05_GLYSO_09G024832_1_P|W05_GLYSO_01G000108_1_P 29
Int12847_58 67 4 0.11535325112288461 GWHPACEB066187 NA NA 1
Int12847_58 79 80 0.286369435307696 NA 100 GWHPACEF031895|GWHPACEE033820 29
Int12905_55 100 101 0.011638746500464044 NA 78 GWHPACEV022880|GWHPACEO024660 3
Int12905_55 75 15 0.013672327959186863 GWHPACEV022881 NA NA 1
Int12905_55 92 93 0.01797616148560893 NA 97 GWHPACEF022882|GWHPACEL023629 4
Int12905_55 62 63 0.020201512778153945 NA 100 GWHPACEE024533|GWHPACEB023033 6
Int12905_55 62 7 0.025010972598973592 GWHPACEQ023251 NA NA 1
Int12905_55 101 102 0.02731847557075234 NA 84 GWHPACEO024660|GWHPACEH024629 2
Int12905_55 93 32 0.032801654587448714 GWHPACEF022882 NA NA 1
Int12905_55 68 72 0.03556482760227137 NA 96 GWHPACEW024465|GWHPACDY025187 22
Int12905_55 65 66 0.05240827720274007 NA 100 GWHPACEB023033|GWHPACEF022881 13
Int12905_55 64 65 0.06698256373451546 NA 100 GWHPACEB023033|GWHPACEU024744 9
Int12905_55 73 74 0.1944038169008867 NA 100 GWHPACDY025187|GWHPACEV022881 23
Int12963_295 440 441 0.010062352189386338 NA 69 GWHPACEG033718|GWHPACEK030700 12
Int12963_295 406 106 0.010184877538090975 GWHPACDY074952 NA NA 1
Int12963_295 406 407 0.01041873369152109 NA 75 W05_GLYSO_18G047981_1_P|GLYMA_ZH13_18G084700_1_P 28
Int12963_295 381 87 0.01067208084365818 GWHPACDY074955 NA NA 1
Int12963_295 462 463 0.010848326429627908 NA 89 GWHPACEW033727|GWHPACEJ034904 6
Int12963_295 469 495 0.012319830695519424 NA 0 GWHPACEK030707|GWHPACEH033961 28
Int12963_295 510 526 0.012652634720973527 NA 30 GWHPACEH033933|GWHPACEJ034927 14
Int12963_295 363 364 0.012689972284877903 NA 13 GWHPACEK065354|GWHPACEH072964 5
Int12963_295 547 548 0.012778238830861936 NA 96 GWHPACEM033895|GWHPACET034399 5
Int12963_295 407 408 0.013173913312255064 NA 87 GWHPACEK065349|GLYMA_ZH13_18G084700_1_P 28
Int12963_295 548 549 0.013260772904420532 NA 100 GWHPACEM033895|GLYMA_08G318000_1 2
Int12963_295 302 6 0.013261738303092173 GWHPACEC032006 NA NA 1
Int12963_295 298 299 0.013363225730392779 NA 100 GWHPACEU039019|GWHPACDZ082383 4
Int12963_295 397 105 0.013828440103726579 GWHPACEX068256 NA NA 1
Int12963_295 364 365 0.01414473375174612 NA 99 GWHPACEK065354|GWHPACEG072158 2
Int12963_295 333 31 0.014853931701152035 GWHPACEA073195 NA NA 1
Int12963_295 437 438 0.0159101938505743 NA 67 GWHPACEH033932|GWHPACEU084438 2
Int12963_295 433 124 0.01629155258904652 GWHPACEB066303 NA NA 1
Int12963_295 310 9 0.01651930132488154 GWHPACEC032003 NA NA 1
Int12963_295 468 539 0.016638134903212354 NA 4 GWHPACEE033681|GLYMA_08G317400_1 10
Int12963_295 425 426 0.017184933100347233 NA 78 W05_GLYSO_18G047980_1_P|GWHPACEU073453 10
Int12963_295 305 306 0.017575109914799304 NA 7 GWHPACEC032002|GWHPACEH033935 29
Int12963_295 514 515 0.017892388088948965 NA 24 GWHPACEM033914|GWHPACEA034211 12
Int12963_295 459 462 0.01888060182480709 NA 54 GWHPACER031066|GWHPACEJ034904 7
Int12963_295 525 221 0.018946414146188098 GWHPACEC032025 NA NA 1
Int12963_295 454 459 0.019363225541418116 NA 93 GWHPACEF031779|GWHPACEJ034904 10
Int12963_295 513 227 0.01938495644574567 GWHPACDZ033125 NA NA 1
Int12963_295 542 547 0.020005639084419723 NA 82 GWHPACEN033423|GWHPACEM033895 6
Int12963_295 515 214 0.02026851244313165 GWHPACEM033914 NA NA 1
Int12963_295 348 46 0.020766452265842512 GWHPACEO073732 NA NA 1
Int12963_295 323 333 0.02084295870740996 NA 71 GWHPACEA073195|GWHPACEE072762 12
Int12963_295 361 362 0.02096800196381229 NA 10 GWHPACEU073463|GWHPACEQ068220 7
Int12963_295 315 316 0.022499599698324234 NA 77 GWHPACEO073729|GWHPACET073856 23
Int12963_295 516 215 0.023540141298283305 GWHPACEA034211 NA NA 1
Int12963_295 303 304 0.02365831054919422 NA 58 GWHPACEC032002|GWHPACEK030702 18
Int12963_295 539 540 0.023897267531387982 NA 35 GWHPACEE033681|GWHPACEA034187 9
Int12963_295 493 188 0.024937472366443305 GWHPACEK066793 NA NA 1
Int12963_295 301 4 0.025272913397715133 GWHPACDZ082383 NA NA 1
Int12963_295 301 4 0.025272913397715133 GWHPACDZ082383 NA NA 1
Int12963_295 301 4 0.025272913397715133 GWHPACDZ082383 NA NA 1
Int12963_295 301 4 0.025272913397715133 GWHPACDZ082383 NA NA 1
Int12963_295 370 392 0.025665930020826806 NA 91 GWHPACEK065352|GWHPACEA073194 15
Int12963_295 495 496 0.025864210250659332 NA 13 GWHPACDY034868|GWHPACEK030707 14
Int12963_295 306 307 0.02627284477433864 NA 20 GWHPACEC032002|W05_GLYSO_18G047992_1_P 29
Int12963_295 344 345 0.02638572305600019 NA 98 GWHPACEP068656|GWHPACEO073732 20
Int12963_295 344 43 0.02715742422840825 GWHPACDY074960 NA NA 1
Int12963_295 308 309 0.0276885034062398 NA 100 GWHPACEC032002|GLYMA_ZH13_08G299300_1_P 2
Int12963_295 508 509 0.028505674974614374 NA 100 GWHPACEG033726|GWHPACER031072 2
Int12963_295 514 226 0.028633393887567637 GWHPACDY034885 NA NA 1
Int12963_295 492 493 0.02871061122219413 NA 100 GWHPACEK066793|GWHPACEL070738 2
Int12963_295 493 189 0.028821276609340526 GWHPACEL070738 NA NA 1
Int12963_295 452 468 0.029272882852200637 NA 4 W05_GLYSO_18G048984_1_P|GWHPACEE033681 29
Int12963_295 437 439 0.029635774304953687 NA 67 GWHPACEX031574|GWHPACEG033718 14
Int12963_295 439 440 0.03185356252245821 NA 76 GWHPACDY034861|GWHPACEG033718 13
Int12963_295 460 163 0.03355355126555175 GWHPACES033924 NA NA 1
Int12963_295 304 305 0.03387062805022282 NA 6 GWHPACEC032002|GWHPACEU039008 29
Int12963_295 346 44 0.03423628306895306 GWHPACEP068656 NA NA 1
Int12963_295 449 450 0.034473954272026604 NA 100 GWHPACDZ033099|GWHPACEO033840 3
Int12963_295 427 118 0.03480948019327065 W05_GLYSO_18G047980_1_P NA NA 1
Int12963_295 388 389 0.03503171722809787 NA 98 GWHPACEU073459|GWHPACEN072097 4
Int12963_295 558 562 0.035178585688354615 NA 92 GWHPACEL032457|GWHPACEA034260 28
Int12963_295 513 514 0.0359537332279412 NA 37 GWHPACDY034885|GWHPACEM033914 13
Int12963_295 315 13 0.0359721775186873 GWHPACDY074953 NA NA 1
Int12963_295 361 368 0.03610035977120167 NA 96 GLYMA_18G094200_1|GWHPACEN072101 2
Int12963_295 322 20 0.03611575876278501 GLYMA_18G093900_1 NA NA 1
Int12963_295 370 371 0.0363096337643028 NA 100 GWHPACEV066428|GWHPACEX068260 22
Int12963_295 347 348 0.037105879372471715 NA 72 GWHPACEO073732|GWHPACEL069287 11
Int12963_295 343 36 0.03822010502546694 GWHPACEV066424 NA NA 1
Int12963_295 304 452 0.039117920796357536 NA 3 GWHPACEK030702|W05_GLYSO_18G048984_1_P 29
Int12963_295 549 251 0.03939055130632332 GLYMA_08G318000_1 NA NA 1
Int12963_295 517 519 0.03968722387916147 NA 74 W05_GLYSO_08G022295_1_P|GWHPACED032338 8
Int12963_295 508 206 0.04003301586451647 GWHPACES033929 NA NA 1
Int12963_295 452 453 0.040702271527174864 NA 95 GWHPACEK030702|GWHPACEU034091 16
Int12963_295 526 527 0.04098492204427799 NA 93 GWHPACEJ034927|GWHPACEX031598 13
Int12963_295 299 294 0.04155957192241032 GWHPACEU039019 NA NA 1
Int12963_295 299 294 0.04155957192241032 GWHPACEU039019 NA NA 1
Int12963_295 299 294 0.04155957192241032 GWHPACEU039019 NA NA 1
Int12963_295 299 294 0.04155957192241032 GWHPACEU039019 NA NA 1
Int12963_295 313 314 0.04238507406101456 NA 100 W05_GLYSO_18G047992_1_P|W05_GLYSO_18G047983_1_P 1
Int12963_295 555 557 0.04432723888762469 NA 100 GWHPACEM033887|GWHPACEN033420 2
Int12963_295 300 303 0.04436976751501174 NA 93 GWHPACEC032002|GWHPACEK030722 7
Int12963_295 495 510 0.04576730166675357 NA 28 GWHPACEH033961|GWHPACEH033933 28
Int12963_295 378 89 0.04752728185234587 GWHPACED080325 NA NA 1
Int12963_295 311 312 0.04813309318147134 NA 76 W05_GLYSO_18G047992_1_P|GWHPACDY074960 27
Int12963_295 313 315 0.04843208950381562 NA 92 GWHPACDY074953|GWHPACEO073729 24
Int12963_295 305 436 0.04858619129717092 NA 64 GWHPACEU039008|GWHPACEH033932 15
Int12963_295 378 379 0.04991605456897528 NA 98 GWHPACEW072792|GWHPACEX068260 14
Int12963_295 309 8 0.051694035009138016 GLYMA_ZH13_08G299300_1_P NA NA 1
Int12963_295 363 60 0.052001547363918356 GWHPACEQ068220 NA NA 1
Int12963_295 558 559 0.05261156571724464 NA 100 GWHPACEO033870|GWHPACEK030722 4
