Clade parent node branch.length label bootstrap mrca_id N_OverlapEco
Int12386_211_240_L_132 157 158 0.042972147278782125 NA 70 GWHPACEL072010|GWHPACEW075755 5
Int12386_211_240_L_132 169 170 0.04441544832329766 NA 94 GWHPACER069876|GWHPACEG074984 10
Int12386_211_240_L_132 175 35 0.04751343437689446 GWHPACEG074984 NA NA 1
Int12386_211_240_L_132 159 160 0.04754405587288017 NA 100 GWHPACEL072010|GWHPACEJ077864 2
Int12386_211_240_L_132 146 13 0.04840328737735126 GWHPACEE075557 NA NA 1
Int12386_211_240_L_132 153 154 0.04864086553960528 NA 66 GWHPACEJ077873|GWHPACEA076055 25
Int12386_211_240_L_132 155 156 0.04872198406749627 NA 25 GWHPACEA076055|W05_GLYSO_18G049854_1_P 28
Int12386_211_240_L_132 163 25 0.04943715387849149 GWHPACDY077912 NA NA 1
Int12386_211_240_L_132 157 18 0.049827181086082306 GWHPACEA076055 NA NA 1
Int12386_211_240_L_132 167 27 0.05279325264660294 GWHPACEE075556 NA NA 1
Int12386_211_240_L_132 159 21 0.05384049284287825 GWHPACDY077909 NA NA 1
Int12386_211_240_L_132 234 95 0.056883011128299306 GWHPACDZ074277 NA NA 1
Int12386_211_240_L_132 252 253 0.05696561787887059 NA 99 GWHPACEP031062|GWHPACEV030080 2
Int12386_211_240_L_132 169 43 0.057984756975569145 GWHPACES075958 NA NA 1
Int12386_211_240_L_132 156 157 0.05831132400209322 NA 26 GWHPACEA076055|GWHPACEL072010 6
Int12386_211_240_L_132 165 166 0.05968903795252113 NA 100 GWHPACEU076325|GWHPACEE075556 3
Int12386_211_240_L_132 170 175 0.0637197782499503 NA 100 GWHPACEG074984|GWHPACEJ077865 8
Int12386_211_240_L_132 168 29 0.0675602619578061 GWHPACEM075631 NA NA 1
Int12386_211_240_L_132 188 52 0.0701425254743346 GWHPACES075956 NA NA 1
Int12386_211_240_L_132 141 5 0.07144734390368603 GWHPACES075960 NA NA 1
Int12386_211_240_L_132 141 5 0.07144734390368603 GWHPACES075960 NA NA 1
Int12386_211_240_L_132 141 5 0.07144734390368603 GWHPACES075960 NA NA 1
Int12386_211_240_L_132 141 5 0.07144734390368603 GWHPACES075960 NA NA 1
Int12386_211_240_L_132 163 24 0.07928672854622469 W05_GLYSO_18G049854_1_P NA NA 1
Int12386_211_240_L_132 250 116 0.08085245874858377 GWHPACEB030496 NA NA 1
Int12386_211_240_L_132 154 99 0.08987306286956043 GWHPACEJ077873 NA NA 1
Int12386_211_240_L_132 183 184 0.09720535011479844 NA 100 GWHPACES075955|GWHPACEV069165 4
Int12386_211_240_L_132 193 194 0.09942761680549504 NA 100 GWHPACEC071040|GWHPACEL072016 4
Int12386_211_240_L_132 175 176 0.10279696722613976 NA 100 GWHPACEL072011|GWHPACEJ077865 7
Int12386_211_240_L_132 191 202 0.11690852146676008 NA 94 GWHPACEW059589|GWHPACEP056272 28
Int12386_211_240_L_132 187 48 0.1301661910024723 GWHPACEW075761 NA NA 1
Int12386_211_240_L_132 192 53 0.1447079415834555 GWHPACDZ074281 NA NA 1
Int12386_211_240_L_132 144 131 0.1536216742404115 GLYMA_18G283232_1 NA NA 1
Int12386_211_240_L_132 183 187 0.17716988807380302 NA 100 GWHPACEW075761|GWHPACEG074986 5
Int12386_211_240_L_132 143 144 0.181523262751045 NA 100 GLYMA_18G283232_1|GWHPACES075951 6
Int12386_211_240_L_132 170 171 0.18381349476978395 NA 100 GWHPACER069876|GWHPACEC071041 5
Int12386_211_240_L_132 144 145 0.19651260989302277 NA 97 GWHPACES075951|GWHPACER069879 6
Int12386_211_240_L_132 197 58 0.21768544680776483 GWHPACDY077911 NA NA 1
Int12386_211_240_L_132 197 198 0.335218180552967 NA 100 GWHPACEL072012|GWHPACEC071038 5
Int12386_211_240_L_132 147 247 0.44407752845938714 NA 100 GWHPACEX030743|GWHPACEU033201 16
Int12386_211_241_R_28 35 4 0.016432406121051818 GWHPACEO076691 NA NA 0
Int12386_211_241_R_28 52 24 0.03200151133957014 GWHPACEK068027 NA NA 0
Int12386_211_241_R_28 40 52 0.04533812818435678 NA 100 GWHPACEB069110|GWHPACEK068027 0
Int12386_211_242_R_27 34 35 0.011597514156833931 NA 62 GWHPACEX071066|GWHPACER069945 0
Int12386_211_242_R_27 37 47 0.014149102759455585 NA 2 GWHPACEA076112|GWHPACET076793 0
Int12386_211_242_R_27 51 22 0.015976524573806952 GWHPACEK068025 NA NA 0
Int12386_211_242_R_27 28 1 0.02206587180186223 GWHPACEM075690 NA NA 0
Int12386_211_295_R_24 33 5 0.011232799201978855 GWHPACEB043937 NA NA 0
Int12386_211_295_R_24 29 16 0.01308955112614701 GWHPACEW047557 NA NA 0
Int12386_211_295_R_24 29 30 0.024098529656291834 NA 100 W05_GLYSO_12G033047_1_P|GWHPACED045358 0
Int12386_211_295_R_24 30 31 0.025827861604137557 NA 100 GWHPACED045358|GWHPACES047582 0
Int12386_211_295_R_24 30 15 0.05195163660451924 W05_GLYSO_12G033047_1_P NA NA 0
Int12633_57_86_L_29 45 28 0.01297970924141024 GWHPACEE062640 NA NA 0
Int12633_57_86_L_29 44 15 0.016749594341988337 GWHPACEK055892 NA NA 0
Int12633_57_86_L_29 44 14 0.022676912812982734 GLYMA_15G168500_1 NA NA 0
Int12633_57_86_L_29 42 13 0.05822852087460212 GWHPACEQ058575 NA NA 0
Int12633_57_86_R_28 41 13 0.010979981992835374 GWHPACEK067825 NA NA 0
Int12744_100_122_L_44 83 84 0.010494763106055677 NA 64 GWHPACEX035189|GLYMA_ZH13_09G191200_1_P 2
Int12744_100_122_L_44 86 42 0.010600762240371918 GWHPACEN037169 NA NA 1
Int12744_100_122_L_44 48 73 0.07373545425450262 NA 100 GWHPACEM037697|GWHPACEO037728 14
Int12744_100_122_R_56 83 104 0.011116833764172935 NA 36 GWHPACEA037999|GWHPACEK034113 3
Int12744_100_122_R_56 63 64 0.013400118615481437 NA 100 GWHPACEB000151|GLYMA_ZH13_01G011000_1_P 11
Int12744_100_122_R_56 77 78 0.013617811210341847 NA 90 GWHPACEJ000171|GWHPACEW000156 4
Int12744_100_122_R_56 102 103 0.017410860300385727 NA 100 GWHPACEP035488|GWHPACED035747 2
Int12744_100_122_R_56 85 18 0.038534692286067235 GWHPACEC035607 NA NA 1
Int12744_100_122_R_56 104 105 0.04106433004250206 NA 100 GWHPACEK034113|GWHPACEL035957 2
Int12744_100_122_R_56 86 37 0.06020153848884587 GWHPACER034532 NA NA 1
Int12744_100_122_R_56 76 82 0.21858663708989967 NA 100 GWHPACEC035607|GWHPACEI038886 25
Int12847_58_80_L_29 43 24 0.16924067052745775 GWHPACEB066187 NA NA 0
Int12905_55_74_L_29 35 55 0.011753399713603762 NA 91 GWHPACEV022880|GWHPACEH024629 2
Int12905_55_74_L_29 32 35 0.016906889331580525 NA 97 GWHPACEH024628|GWHPACEV022880 2
Int12905_55_74_L_29 41 42 0.02036848464337961 NA 100 GWHPACEA025090|W05_GLYSO_06G016319_1_P 2
Int12905_55_74_L_29 48 11 0.025272975826561503 GWHPACEQ023251 NA NA 1
Int12905_55_74_L_29 55 56 0.02708525611701333 NA 90 GWHPACEH024629|GWHPACEO024660 2
Int12905_55_74_L_29 52 53 0.035364880199480433 NA 98 GWHPACEW024465|GLYMA_06G311100_1 3
Int12905_55_74_L_29 38 39 0.06614642153969622 NA 100 GWHPACEH024628|W05_GLYSO_06G016319_1_P 4
Int12905_55_74_R_26 43 13 0.014475994239097791 GWHPACEV022881 NA NA 0
Int12905_55_74_R_26 45 46 0.017792120629911604 NA 90 GWHPACEF022882|GWHPACEH024632 0
Int12905_55_74_R_26 46 17 0.03553567590577211 GWHPACEF022882 NA NA 0
Int12963_295_311_L_169 195 196 0.01023485480824088 NA 23 GWHPACER031066|GWHPACES033924 4
Int12963_295_311_L_169 241 242 0.010593667422487327 NA 72 GWHPACEA034211|GWHPACDY034885 2
Int12963_295_311_L_169 303 304 0.01094455103754711 NA 64 GWHPACEK030700|GWHPACEG033718 12
Int12963_295_311_L_169 232 236 0.01164627727040588 NA 3 GWHPACED032329|GWHPACDY034868 16
Int12963_295_311_L_169 240 241 0.011804731099883569 NA 73 GWHPACEM033914|GWHPACEA034211 3
Int12963_295_311_L_169 231 232 0.01208533020076159 NA 2 GLYMA_ZH13_08G299400_1_P|GWHPACED032329 16
Int12963_295_311_L_169 287 296 0.012269014424637481 NA 94 GWHPACES033929|GWHPACEW033731 4
Int12963_295_311_L_169 304 305 0.012988241284690972 NA 79 GWHPACEK030700|GWHPACEF031775 10
Int12963_295_311_L_169 286 108 0.01319039873619147 GWHPACDY034870 NA NA 1
Int12963_295_311_L_169 233 235 0.01364259633823906 NA 100 GWHPACEC032002|GLYMA_ZH13_08G299300_1_P 2
Int12963_295_311_L_169 195 199 0.013840925836838614 NA 90 GWHPACEW033727|GWHPACEI034955 6
Int12963_295_311_L_169 259 260 0.01465378588454714 NA 87 W05_GLYSO_08G022279_1_P|GLYMA_08G318000_1 5
Int12963_295_311_L_169 188 204 0.014851318626857601 NA 10 GWHPACDY076505|GLYMA_ZH13_08G299400_1_P 28
Int12963_295_311_L_169 260 263 0.015293920868667172 NA 98 GLYMA_08G318000_1|GWHPACEM033895 2
Int12963_295_311_L_169 186 187 0.017523800110594685 NA 29 GWHPACEK030702|GWHPACEH033935 26
Int12963_295_311_L_169 252 71 0.018520644303210026 GWHPACEC032025 NA NA 1
Int12963_295_311_L_169 187 188 0.018575737954123598 NA 8 GWHPACEK030702|GWHPACDY076505 28
Int12963_295_311_L_169 234 53 0.018975713070975727 GWHPACEC032003 NA NA 1
Int12963_295_311_L_169 239 240 0.01932416915670781 NA 86 GWHPACDZ033125|GWHPACEM033914 4
Int12963_295_311_L_169 317 140 0.021069397365569547 GWHPACEC032006 NA NA 1
Int12963_295_311_L_169 204 230 0.021710325029757498 NA 1 GLYMA_ZH13_08G299400_1_P|GWHPACES033950 28
Int12963_295_311_L_169 230 264 0.022418146930569274 NA 70 GWHPACES033950|GWHPACEM033887 20
Int12963_295_311_L_169 254 259 0.025569222512668566 NA 58 GWHPACEN033423|W05_GLYSO_08G022279_1_P 6
Int12963_295_311_L_169 316 139 0.025780743080273692 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169 316 139 0.025780743080273692 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169 316 139 0.025780743080273692 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169 316 139 0.025780743080273692 GWHPACDZ082383 NA NA 1
Int12963_295_311_L_169 241 59 0.02707487332326787 GWHPACEM033914 NA NA 1
Int12963_295_311_L_169 297 298 0.02824892924168815 NA 100 GWHPACEG033726|GWHPACER031072 2
Int12963_295_311_L_169 229 44 0.028840630344756993 GWHPACEK066793 NA NA 1
Int12963_295_311_L_169 283 285 0.02889342407601489 NA 16 GWHPACDY034870|GWHPACEU039008 16
Int12963_295_311_L_169 246 253 0.029112854832345547 NA 99 GWHPACEE033701|GWHPACEN033448 2
Int12963_295_311_L_169 302 303 0.029778426045434958 NA 75 GWHPACDY034861|GWHPACEK030700 13
Int12963_295_311_L_169 242 61 0.03175916159639354 GWHPACDY034885 NA NA 1
Int12963_295_311_L_169 198 19 0.03216179357979448 GWHPACEV030911 NA NA 1
Int12963_295_311_L_169 190 195 0.03216730873123608 NA 76 GWHPACER031066|GWHPACEI034955 10
Int12963_295_311_L_169 228 229 0.03234167896656953 NA 100 GWHPACEK066793|GWHPACEL070738 2
Int12963_295_311_L_169 229 45 0.03247335270282952 GWHPACEL070738 NA NA 1
Int12963_295_311_L_169 239 243 0.032797346599207675 NA 61 GWHPACEU034115|W05_GLYSO_08G022295_1_P 12
Int12963_295_311_L_169 196 197 0.03311886861972626 NA 61 GWHPACES033924|GWHPACEF031779 3
Int12963_295_311_L_169 240 62 0.03316686768652906 GWHPACDZ033125 NA NA 1
Int12963_295_311_L_169 236 238 0.03331307129423917 NA 24 GWHPACDY034868|GWHPACEM033914 16
Int12963_295_311_L_169 230 231 0.03332252828429621 NA 6 GLYMA_ZH13_08G299400_1_P|GWHPACEM033890 16
Int12963_295_311_L_169 311 312 0.033547055436440966 NA 100 GWHPACEI034951|GWHPACEO033840 3
Int12963_295_311_L_169 187 283 0.03364620212456473 NA 19 GWHPACEH033935|GWHPACDY034870 16
Int12963_295_311_L_169 186 315 0.03966065932401248 NA 55 GWHPACDZ082383|GWHPACEU039019 8
Int12963_295_311_L_169 184 185 0.04144023073300205 NA 91 GWHPACEK030702|GWHPACEK030722 25
Int12963_295_311_L_169 296 118 0.04535524964911292 GWHPACES033929 NA NA 1
Int12963_295_311_L_169 263 84 0.04546457798616838 GLYMA_08G318000_1 NA NA 1
Int12963_295_311_L_169 188 189 0.04547612083246632 NA 94 GWHPACEK030702|GWHPACEG033721 16
Int12963_295_311_L_169 301 302 0.04873809314938223 NA 98 GWHPACEX031574|GWHPACDY034861 14
Int12963_295_311_L_169 264 265 0.05017640257568552 NA 99 GWHPACES033950|GWHPACEF031797 13
Int12963_295_311_L_169 235 55 0.05040571365144198 GLYMA_ZH13_08G299300_1_P NA NA 1
Int12963_295_311_L_169 277 278 0.05091285950056932 NA 100 GWHPACEM033887|GWHPACEN033420 2
Int12963_295_311_L_169 285 299 0.05211439681922625 NA 81 GWHPACEU039008|GWHPACEH033932 15
Int12963_295_311_L_169 254 255 0.06230736880213142 NA 100 GWHPACEM033890|GWHPACEA034187 5
Int12963_295_311_L_169 185 186 0.06664303219143233 NA 100 GWHPACEK030702|GWHPACDZ082383 26
Int12963_295_311_L_169 231 254 0.06688828577675819 NA 97 GWHPACEM033890|GWHPACEN033423 7
Int12963_295_311_L_169 185 322 0.06724388876716832 NA 100 GWHPACEJ034924|GWHPACEK030722 4
Int12963_295_311_L_169 318 142 0.06795159395200115 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169 318 142 0.06795159395200115 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169 318 142 0.06795159395200115 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169 318 142 0.06795159395200115 GWHPACEU039019 NA NA 1
Int12963_295_311_L_169 242 60 0.0697417344416724 GWHPACEA034211 NA NA 1
Int12963_295_311_L_169 243 244 0.07214776695017365 NA 100 GWHPACEU034115|GWHPACEH033961 2
Int12963_295_311_L_169 243 245 0.07379734814193326 NA 98 W05_GLYSO_08G022295_1_P|GLYMA_ZH13_08G301000_1_P 10
Int12963_295_311_L_169 265 270 0.08544608544601032 NA 100 GWHPACEF031797|GWHPACEG033742 8
Int12963_295_311_L_169 299 300 0.08609531948406958 NA 100 GWHPACEH033932|GWHPACEX031574 15
Int12963_295_311_L_169 265 266 0.09785166293907821 NA 100 GWHPACEJ034927|GWHPACES033950 5
Int12963_295_311_L_169 299 122 0.10487841570536702 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169 299 122 0.10487841570536702 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169 299 122 0.10487841570536702 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169 299 122 0.10487841570536702 GWHPACEU039008 NA NA 1
Int12963_295_311_L_169 238 239 0.10520813993695195 NA 100 GWHPACEM033914|GWHPACEU034115 16
Int12963_295_311_L_169 189 190 0.10955355748400837 NA 100 GWHPACEG033721|GWHPACER031066 15
Int12963_295_311_L_169 283 284 0.11424956580004221 NA 100 GWHPACEH033935|GWHPACEU039005 2
Int12963_295_311_L_169 315 318 0.11432758408363106 NA 100 GWHPACEU039019|GWHPACES033948 5
Int12963_295_311_L_169 189 10 0.1149722869003464 GWHPACEK030702 NA NA 1
Int12963_295_311_L_169 238 58 0.12290820403125792 GWHPACDY034868 NA NA 1
Int12963_295_311_L_169 236 237 0.1278472922921032 NA 100 GWHPACED032329|GWHPACEE033681 2
Int12963_295_311_L_169 315 316 0.129029925991538 NA 100 GWHPACDZ082383|GWHPACEC032006 3
Int12963_295_311_L_169 232 233 0.1434182765382172 NA 100 GLYMA_ZH13_08G299400_1_P|GWHPACEC032002 2
Int12963_295_311_L_169 204 205 0.14450968924080704 NA 100 GWHPACDY076505|W05_GLYSO_18G048984_1_P 26
Int12963_295_311_L_169 233 234 0.14471045641873048 NA 100 GLYMA_ZH13_08G299400_1_P|GWHPACEC032003 2
Int12963_295_311_L_169 285 286 0.1621370019224112 NA 100 GWHPACDY034870|GWHPACEJ034909 14
Int12963_295_311_L_169 264 277 0.16390835432953715 NA 100 GWHPACEM033887|GWHPACET034385 7
Int12963_295_311_L_169 302 124 0.1896524343192941 GWHPACEX031574 NA NA 1
Int12963_295_311_R_32 50 51 0.010726066256960926 NA 95 GWHPACDY074953|W05_GLYSO_18G047983_1_P 2
Int12963_295_311_R_32 47 11 0.011236285805899566 GWHPACEV066424 NA NA 1
Int12963_295_311_R_32 53 16 0.020401934190882612 GLYMA_18G093900_1 NA NA 1
Int12963_295_311_R_32 54 17 0.02572771801805395 GWHPACEN072098 NA NA 1
Int12963_295_311_R_32 51 13 0.03170539041822251 GWHPACDY074953 NA NA 1
Int12963_295_311_R_32 51 52 0.04989439288532077 NA 100 W05_GLYSO_18G047983_1_P|W05_GLYSO_18G047992_1_P 1
Int12963_295_311_R_32 50 53 0.06321923054965133 NA 100 GLYMA_18G093900_1|GWHPACEN072098 6
Int12963_295_344_R_26 42 43 0.010036204615648527 NA 0 GWHPACEL069287|GWHPACEQ068220 2
Int12963_295_344_R_26 48 49 0.010987022329512238 NA 93 GWHPACEN072101|GLYMA_18G094200_1 0
Int12963_295_344_R_26 40 41 0.012817648043579837 NA 0 GWHPACEP068656|GWHPACED069618 3
Int12963_295_344_R_26 44 45 0.013190729402421062 NA 10 GWHPACEG072158|GWHPACEL069287 1
Int12963_295_344_R_26 41 19 0.020227239550673744 GWHPACEP068656 NA NA 1
Int12963_295_344_R_26 50 25 0.02661151636525632 GWHPACEO073732 NA NA 0
Int12963_295_344_R_26 40 20 0.03012617491787148 GWHPACDY074960 NA NA 0
Int12963_295_344_R_26 48 16 0.034675421787324266 GWHPACEQ068220 NA NA 1
Int12963_295_344_R_26 43 44 0.03764588626582206 NA 10 GWHPACEL069287|GWHPACEA073204 1
Int12963_295_344_R_26 37 38 0.04926921013454878 NA 39 GWHPACEH072964|GWHPACEU073463 3
Int12963_295_344_R_26 46 11 0.07214461071546123 GWHPACEL069287 NA NA 1
Int12963_295_344_R_26 39 40 0.083561030335486 NA 0 GWHPACDY074960|GWHPACED069618 3
Int12963_295_369_R_37 51 52 0.018433004405906846 NA 90 GWHPACEC068360|GWHPACES073072 9
Int12963_295_369_R_37 51 7 0.019719341841038403 GWHPACED080325 NA NA 0
Int12963_295_369_R_37 40 41 0.024302017281283946 NA 97 GWHPACEM072770|GWHPACEW072792 4
Int12963_295_369_R_37 50 51 0.027030336594063325 NA 99 GWHPACED080325|GWHPACES073072 9
Int12963_295_369_R_37 59 60 0.04344126444522544 NA 100 GWHPACEX068256|GWHPACEM072767 10
Int12963_295_369_R_37 53 59 0.04450023274570124 NA 100 GWHPACEK065352|GWHPACEX068256 10
Int12963_295_406_R_28 49 50 0.011869113674402677 NA 100 GWHPACEB066303|GWHPACEG072151 1
Int12963_295_406_R_28 34 2 0.01192782428090152 GWHPACDY074952 NA NA 0
Int12963_295_406_R_28 48 49 0.01405478464404047 NA 99 GWHPACEU073453|GWHPACEB066303 1
Int12963_295_406_R_28 50 18 0.014706552264546894 GWHPACEB066303 NA NA 1
Int12963_295_406_R_28 48 16 0.08032488210458831 GWHPACED080329 NA NA 1
Int12963_295_406_R_28 48 16 0.08032488210458831 GWHPACED080329 NA NA 1
Int12963_295_406_R_28 48 16 0.08032488210458831 GWHPACED080329 NA NA 1
Int12963_295_406_R_28 48 16 0.08032488210458831 GWHPACED080329 NA NA 1
Int13273_240_289_L_206 401 402 0.010023478930086453 NA 67 GLYMA_18G088300_1|GWHPACET073799 5
Int13273_240_289_L_206 318 319 0.01065297439949506 NA 28 GWHPACEA073137|GWHPACDY074892 7
Int13273_240_289_L_206 310 311 0.01072784887874958 NA 100 GWHPACDY074896|GWHPACDY074894 1
Int13273_240_289_L_206 214 5 0.011008033392878572 W05_GLYSO_18G047878_1_P NA NA 1
Int13273_240_289_L_206 302 90 0.011229337005829298 GWHPACDZ071402 NA NA 1
Int13273_240_289_L_206 319 321 0.011575720545322427 NA 31 GWHPACEL069207|GWHPACDY074892 6
Int13273_240_289_L_206 317 318 0.012023851347818748 NA 24 GWHPACEI075309|GWHPACEA073137 8
Int13273_240_289_L_206 391 392 0.012540684375895363 NA 99 GWHPACEJ074887|GWHPACEI075274 2
Int13273_240_289_L_206 212 4 0.013294529242779022 GWHPACEO073628 NA NA 1
Int13273_240_289_L_206 234 235 0.013943922663927877 NA 20 GWHPACEI075303|W05_GLYSO_18G047877_1_P 23
Int13273_240_289_L_206 247 362 0.014233777503329869 NA 49 GWHPACEA073133|GWHPACEF069159 15
Int13273_240_289_L_206 274 275 0.014510783515360733 NA 100 GWHPACEC068262|GWHPACEH072849 4
Int13273_240_289_L_206 331 332 0.015013589629942403 NA 77 GLYMA_18G088950_1|GWHPACEU073283 22
Int13273_240_289_L_206 302 89 0.016487306180918076 GWHPACDZ071401 NA NA 1
Int13273_240_289_L_206 260 261 0.01651794359184171 NA 100 GWHPACEL069215|GLYMA_18G087800_1 2
Int13273_240_289_L_206 333 119 0.01779086542245537 GLYMA_18G086600_1 NA NA 1
Int13273_240_289_L_206 212 213 0.01780071856231775 NA 97 W05_GLYSO_18G047878_1_P|GWHPACEF069154 8
Int13273_240_289_L_206 372 373 0.01791356493053164 NA 99 GWHPACEL069191|GWHPACEU073353 4
Int13273_240_289_L_206 260 45 0.018130845000019435 W05_GLYSO_18G047930_1_P NA NA 1
Int13273_240_289_L_206 248 303 0.018250588898541368 NA 3 GLYMA_18G084400_1|GWHPACDY074896 25
Int13273_240_289_L_206 342 343 0.01884124294154867 NA 99 GWHPACEU073281|GWHPACEB066257 2
Int13273_240_289_L_206 213 214 0.019314150112910922 NA 83 W05_GLYSO_18G047878_1_P|GWHPACEU073257 8
Int13273_240_289_L_206 385 386 0.0194513900525506 NA 49 GWHPACEW072694|GWHPACED069530 6
Int13273_240_289_L_206 257 258 0.019555799974104792 NA 40 GLYMA_18G088000_1|GWHPACEH072857 19
Int13273_240_289_L_206 308 96 0.01963027668835938 W05_GLYSO_18G047929_1_P NA NA 1
Int13273_240_289_L_206 235 236 0.019653973660865583 NA 3 GWHPACEI075303|W05_GLYSO_18G047881_1_P 24
Int13273_240_289_L_206 395 191 0.0196720188994818 GWHPACEF069166 NA NA 1
Int13273_240_289_L_206 345 346 0.020265866557214098 NA 100 GWHPACDZ071429|GWHPACED069550 3
Int13273_240_289_L_206 406 407 0.020895799811143718 NA 100 W05_GLYSO_18G047892_1_P|GWHPACEF069169 3
Int13273_240_289_L_206 262 274 0.02234502298139589 NA 100 GWHPACEC068262|GWHPACEL069187 17
Int13273_240_289_L_206 229 230 0.02262150602361231 NA 100 GWHPACEL069192|GWHPACET073758 4
Int13273_240_289_L_206 409 410 0.02341000547816831 NA 100 GWHPACDZ071400|GWHPACEP068552 2
Int13273_240_289_L_206 291 293 0.02390623425747773 NA 97 GLYMA_18G082200_1|W05_GLYSO_18G047879_1_P 10
Int13273_240_289_L_206 313 314 0.024300471145838127 NA 18 W05_GLYSO_18G047891_1_P|W05_GLYSO_18G047920_1_P 2
Int13273_240_289_L_206 233 406 0.02440250051886707 NA 73 GWHPACEA073107|W05_GLYSO_18G047892_1_P 4
Int13273_240_289_L_206 381 169 0.025061905503549003 W05_GLYSO_18G047888_1_P NA NA 1
Int13273_240_289_L_206 382 170 0.02582497697914309 GWHPACEU073354 NA NA 1
Int13273_240_289_L_206 327 328 0.02644985288704137 NA 99 GWHPACEJ074925|GWHPACER067106 2
Int13273_240_289_L_206 384 391 0.02806575109585029 NA 99 GWHPACEJ074887|GWHPACEG072070 5
Int13273_240_289_L_206 222 224 0.028273060437937092 NA 100 GWHPACEE072659|GLYMA_ZH13_18G077900_1_P 2
Int13273_240_289_L_206 384 385 0.029516423483338192 NA 99 GWHPACER067082|GWHPACEW072694 7
Int13273_240_289_L_206 308 95 0.029543816993170293 GLYMA_18G087700_1 NA NA 1
Int13273_240_289_L_206 409 203 0.029887213843682914 GWHPACDY074853 NA NA 1
Int13273_240_289_L_206 402 403 0.03028704048454028 NA 100 GWHPACET073799|GWHPACEG072095 4
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 341 123 0.030462481144059434 GWHPACEQ068153 NA NA 1
Int13273_240_289_L_206 248 249 0.03078521909950672 NA 9 W05_GLYSO_18G047881_1_P|GLYMA_18G088000_1 20
Int13273_240_289_L_206 314 315 0.03144469607240732 NA 26 W05_GLYSO_18G047920_1_P|GWHPACDY075884 2
Int13273_240_289_L_206 408 200 0.03348150544048664 GWHPACEF069169 NA NA 1
Int13273_240_289_L_206 301 302 0.03380185312232439 NA 98 GWHPACDZ071401|GWHPACDZ071402 1
Int13273_240_289_L_206 305 306 0.033970602633166716 NA 100 GWHPACEV066335|GWHPACET073761 3
Int13273_240_289_L_206 225 228 0.034074646865469654 NA 98 GLYMA_18G083900_1|GWHPACEI075303 20
Int13273_240_289_L_206 406 198 0.03414127012885001 GWHPACEA073107 NA NA 1
Int13273_240_289_L_206 235 378 0.03506254306054542 NA 3 W05_GLYSO_18G047877_1_P|GWHPACEO073629 18
Int13273_240_289_L_206 221 225 0.03800013151946932 NA 86 GWHPACEC068268|GLYMA_18G083900_1 20
Int13273_240_289_L_206 366 154 0.038077830624302 GWHPACEC068300 NA NA 1
Int13273_240_289_L_206 340 341 0.03829679721915296 NA 81 GWHPACEQ068153|GWHPACES073013 4
Int13273_240_289_L_206 236 247 0.03909918092206837 NA 6 W05_GLYSO_18G047881_1_P|GWHPACEA073133 25
Int13273_240_289_L_206 309 316 0.039673004277267714 NA 14 W05_GLYSO_18G047935_1_P|GWHPACEA073137 25
Int13273_240_289_L_206 213 221 0.04246332854949712 NA 99 GWHPACEF069154|GWHPACEC068268 16
Int13273_240_289_L_206 325 108 0.04276625259830777 GWHPACDY075878 NA NA 1
Int13273_240_289_L_206 303 304 0.04342024717012757 NA 76 GLYMA_18G084400_1|GLYMA_18G087700_1 5
Int13273_240_289_L_206 316 317 0.044007599782485245 NA 28 GWHPACEA073137|GWHPACEJ074925 25
Int13273_240_289_L_206 315 101 0.04551937582035591 W05_GLYSO_18G047920_1_P NA NA 1
Int13273_240_289_L_206 381 382 0.046692302924160684 NA 100 GWHPACEU073354|GWHPACEV066331 3
Int13273_240_289_L_206 309 310 0.04702984355811568 NA 40 GWHPACDY074896|GWHPACDY074895 2
Int13273_240_289_L_206 379 384 0.04838319753834985 NA 90 GWHPACER067082|GWHPACEJ074887 7
Int13273_240_289_L_206 247 248 0.048926394777810384 NA 5 W05_GLYSO_18G047881_1_P|GLYMA_18G084400_1 27
Int13273_240_289_L_206 233 234 0.05092695085707335 NA 59 GWHPACEI075303|GWHPACEL069218 23
Int13273_240_289_L_206 258 259 0.05095798520507152 NA 85 GLYMA_18G088000_1|W05_GLYSO_18G047930_1_P 3
